id,name,price,originalPrice,image,rating,review,description,category
827,Travel Pillow,$52.22,$30.59,http://dummyimage.com/193x100.png/5fa2dd/ffffff,1.4,46.8,Memory foam travel pillow for neck support.,MYN
828,Magnetic Spice Containers,$41.26,$30.92,http://dummyimage.com/247x100.png/dddddd/000000,2.4,235.8,Set of magnetic jars for convenient spice organization.,NVMI
829,Almond Flour Cookies,$43.26,$36.83,http://dummyimage.com/120x100.png/cc0000/ffffff,2.1,976.9,Delicious cookies made with almond flour for a gluten-free treat.,BOOM
830,Dried Cranberries,$64.76,$87.03,http://dummyimage.com/109x100.png/5fa2dd/ffffff,4.6,953.2,"Sweet and tart dried cranberries, great for salads and baking.",EQT
831,Sriracha Sauce,$97.80,$49.23,http://dummyimage.com/196x100.png/cc0000/ffffff,4.3,245.9,Spicy chili sauce for an extra kick in your meals.,ESGU
832,USB Desk Fan,$26.23,$48.32,http://dummyimage.com/142x100.png/dddddd/000000,2.6,659.6,Compact USB fan for personal cooling.,LFVN
833,Smartphone Car Mount with Wireless Charging,$42.92,$79.03,http://dummyimage.com/112x100.png/ff4444/ffffff,2.6,54.5,Secure phone mount that wirelessly charges your device while driving.,WMIH
834,Cucumber,$7.80,$6.46,http://dummyimage.com/195x100.png/dddddd/000000,4.7,14.0,"Fresh and crunchy cucumbers, great for salads.",MEOH
835,Sea Salt Tortilla Chips,$26.31,$54.85,http://dummyimage.com/102x100.png/ff4444/ffffff,4.4,929.8,"Crunchy tortilla chips with a hint of sea salt, great with dips.",UN
836,Peach & Mango Salsa,$21.91,$13.86,http://dummyimage.com/206x100.png/cc0000/ffffff,2.1,668.9,"A zesty salsa made with peaches and mangos, great for chips.",WRLD
837,Cranberry Almond Biscotti,$49.13,$14.29,http://dummyimage.com/206x100.png/cc0000/ffffff,3.0,782.8,Crispy and delicious biscotti flavored with cranberry and almond.,BOCH
838,Caramel Apple Chips,$53.65,$81.00,http://dummyimage.com/121x100.png/5fa2dd/ffffff,1.3,160.8,Crispy apple chips drizzled with caramel for a sweet treat.,CRVL
839,Vegetable Stock,$53.83,$6.18,http://dummyimage.com/142x100.png/5fa2dd/ffffff,4.8,198.5,Rich vegetable stock for cooking soups and stews.,SU
840,Wireless Printer,$90.90,$30.58,http://dummyimage.com/170x100.png/5fa2dd/ffffff,4.9,525.6,Compact wireless printer for home use.,NMI
841,Lemon Dill Chicken Skewers,$8.78,$8.57,http://dummyimage.com/148x100.png/ff4444/ffffff,3.7,898.6,"Marinated chicken skewers with lemon and dill flavor, grilled to perfection.",SNCR
842,Chic Ankle Strap Heels,$99.78,$77.65,http://dummyimage.com/102x100.png/cc0000/ffffff,2.3,16.9,Stylish ankle strap heels for a classy look at any event.,AEGN
843,Pet Travel Bed,$66.00,$49.46,http://dummyimage.com/207x100.png/ff4444/ffffff,1.6,904.1,Portable bed for pets while traveling.,OLD
844,Compact Dishwasher,$59.12,$58.77,http://dummyimage.com/183x100.png/5fa2dd/ffffff,3.8,892.7,Countertop dishwasher for small kitchens.,ATR
845,Garlic Breadsticks,$93.41,$34.66,http://dummyimage.com/212x100.png/ff4444/ffffff,1.1,67.6,"Ready-to-bake garlic breadsticks, perfect with pasta dishes.",PATK
846,Organic Coconut Oil,$81.10,$88.86,http://dummyimage.com/134x100.png/cc0000/ffffff,2.9,550.7,"Cold-pressed coconut oil, perfect for cooking, baking, or skin care.",MPAA
847,Almond Joy Munch Bars,$17.42,$18.77,http://dummyimage.com/139x100.png/5fa2dd/ffffff,1.5,506.9,"A delightful mix of chocolate, coconut, and almonds in a snack bar.",SRCE
848,Lemon Dill Salmon,$53.21,$5.66,http://dummyimage.com/147x100.png/ff4444/ffffff,4.0,262.3,"Salmon fillets seasoned with lemon and dill, perfect for grilling.",EBMT
849,Sliced Bell Peppers,$77.24,$35.41,http://dummyimage.com/214x100.png/cc0000/ffffff,4.9,589.0,Fresh sliced bell peppers for salads or stir-fries.,MTBCP
850,Travel Mug,$65.43,$78.11,http://dummyimage.com/125x100.png/ff4444/ffffff,3.7,702.1,Stainless steel travel mug with spill-proof lid.,RSO^B
851,Ice Pack,$47.97,$36.29,http://dummyimage.com/135x100.png/5fa2dd/ffffff,1.7,374.0,Reusable gel ice pack for injuries and cooling.,HZN
852,Pesto Pasta Sauce,$78.95,$34.12,http://dummyimage.com/242x100.png/cc0000/ffffff,2.8,951.9,Rich basil pesto sauce for pasta and more.,IROQ
853,Zesty Cilantro Lime Dressing,$39.51,$38.74,http://dummyimage.com/237x100.png/dddddd/000000,3.6,345.7,A bright and zesty dressing perfect for salads and tacos.,IMMU
854,Foam Muscle Roller,$22.51,$91.76,http://dummyimage.com/144x100.png/ff4444/ffffff,4.5,624.7,Relieve muscle tension and soreness with this foam roller.,AGO^E
855,Skincare Set,$84.00,$3.21,http://dummyimage.com/202x100.png/ff4444/ffffff,1.3,403.5,All-natural skincare set for daily use.,LZB
856,Watercolor Set,$67.15,$49.73,http://dummyimage.com/244x100.png/5fa2dd/ffffff,3.8,273.7,Complete watercolor set with paints and brushes.,MOXC
857,Mediterranean Flatbread,$8.90,$56.85,http://dummyimage.com/176x100.png/dddddd/000000,2.4,130.1,"Artisan bread topped with olives, feta, and herbs, perfect for sharing.",FNK
858,Pumpkin Seeds,$56.65,$27.77,http://dummyimage.com/217x100.png/5fa2dd/ffffff,3.1,681.5,"Crunchy roasted pumpkin seeds, great for snacking.",UMH^B
859,Reversible Comforter Set,$17.11,$40.72,http://dummyimage.com/122x100.png/ff4444/ffffff,4.7,150.8,Soft comforter set for a cozy bedroom look.,ETB
860,Mediterranean Couscous Salad,$49.95,$7.59,http://dummyimage.com/191x100.png/dddddd/000000,3.6,890.9,"Couscous salad with cucumbers, tomatoes, feta, and olives, ready to eat.",HT^D
861,Smartphone UV Sanitizer,$67.21,$75.12,http://dummyimage.com/183x100.png/cc0000/ffffff,3.6,898.0,UV light sanitizer for phones and small items.,CYRXW
862,Portable Projector,$65.39,$64.25,http://dummyimage.com/238x100.png/dddddd/000000,1.7,843.2,Compact projector for movies and presentations on the go.,SBBX
863,Teriyaki Tofu Stir-Fry,$65.94,$75.72,http://dummyimage.com/218x100.png/dddddd/000000,4.2,230.3,Tofu stir-fried with fresh vegetables in teriyaki sauce.,CBO
864,Coconut Bowls Set,$78.12,$1.73,http://dummyimage.com/193x100.png/dddddd/000000,3.8,658.7,Handmade eco-friendly bowls made from real coconuts.,AGI
865,Shatterproof Wine Glasses,$12.14,$43.77,http://dummyimage.com/185x100.png/cc0000/ffffff,2.8,656.6,"Durable, unbreakable wine glasses for outdoor use.",AWP
866,Red Lentil Pasta,$31.22,$23.77,http://dummyimage.com/187x100.png/cc0000/ffffff,1.4,537.8,"Gluten-free pasta made from red lentils, packed with protein.",ZPIN
867,Savory Breakfast Sausage,$88.77,$15.94,http://dummyimage.com/143x100.png/ff4444/ffffff,1.9,466.8,"Frozen sausage patties made with herbs and spices, perfect for breakfast sandwiches.",USAC
868,Electric Heat Pad,$60.74,$41.79,http://dummyimage.com/240x100.png/cc0000/ffffff,1.6,388.4,Microwaveable heat pad for soothing muscle aches.,ABM
869,Watering Can with Nozzle,$28.81,$7.57,http://dummyimage.com/233x100.png/dddddd/000000,2.7,952.8,Stylish watering can for plants with easy pouring nozzle.,CHK^D
870,Silicone Ice Cube Tray,$98.10,$86.79,http://dummyimage.com/227x100.png/dddddd/000000,2.6,109.5,Flexible tray for easy-release ice cubes.,CHEF
871,Lemon Herb Grilled Chicken,$50.64,$5.93,http://dummyimage.com/114x100.png/dddddd/000000,2.8,454.0,Tender grilled chicken marinated in lemon herbs.,STAR^G
872,Running Shorts,$66.94,$51.21,http://dummyimage.com/235x100.png/cc0000/ffffff,1.3,340.4,Lightweight and breathable running shorts for your workouts.,MSLI
873,Almond Milk,$67.62,$70.31,http://dummyimage.com/218x100.png/5fa2dd/ffffff,3.6,363.4,"Deliciously creamy almond milk, perfect for smoothies.",TEDU
874,Baby Monitor,$48.24,$71.81,http://dummyimage.com/150x100.png/5fa2dd/ffffff,4.0,802.1,Video baby monitor with night vision.,FSD
875,Chocolate Mint Cookies,$38.89,$4.35,http://dummyimage.com/160x100.png/cc0000/ffffff,3.4,568.0,Delicious cookies with rich chocolate flavor and a hint of mint.,CLNS^F.CL
876,Wall Planner,$18.46,$84.68,http://dummyimage.com/222x100.png/cc0000/ffffff,1.9,338.5,Large wall planner for organizing schedules.,BANC
877,Sweet Chili Sauce,$93.33,$55.38,http://dummyimage.com/137x100.png/cc0000/ffffff,2.7,433.7,"A sweet and spicy sauce, great for dipping or cooking.",DEI
878,Garlic Naan Bread,$26.14,$98.68,http://dummyimage.com/231x100.png/cc0000/ffffff,4.7,14.4,"Soft and delicious garlic-infused flatbread, perfect for dipping.",RAI
879,Black Bean Salsa,$27.43,$46.11,http://dummyimage.com/183x100.png/ff4444/ffffff,2.4,997.6,Spicy salsa made with black beans and tomatoes.,CORR
880,Blackberry Compote,$35.48,$86.01,http://dummyimage.com/108x100.png/dddddd/000000,1.6,931.8,"Sweet blackberry compote, perfect for topping desserts.",PMPT
881,Desk Organizer Set,$98.12,$33.67,http://dummyimage.com/183x100.png/5fa2dd/ffffff,4.2,353.3,Stylish desk set to keep your workspace tidy and organized.,LEXEB
882,Organic Coconut Yogurt,$83.67,$89.85,http://dummyimage.com/194x100.png/cc0000/ffffff,2.0,966.9,Dairy-free yogurt made from coconut milk.,VHI
883,Memory Foam Mattress Topper,$59.15,$21.84,http://dummyimage.com/113x100.png/ff4444/ffffff,3.9,291.0,3-inch memory foam mattress topper for added comfort.,ASFI
884,Coffee Subscription Service,$86.25,$72.32,http://dummyimage.com/247x100.png/cc0000/ffffff,3.6,453.9,Monthly subscription for freshly roasted coffee delivered to your door.,UNTY
885,Roasted Garlic,$34.15,$36.64,http://dummyimage.com/221x100.png/ff4444/ffffff,3.8,829.3,Savory roasted garlic in a jar for easy use.,VPV
886,Salsa,$75.77,$52.10,http://dummyimage.com/201x100.png/cc0000/ffffff,2.5,199.8,"Fresh and zesty salsa, perfect for nachos.",GAINO
887,Protein Pancake Mix,$39.87,$88.04,http://dummyimage.com/146x100.png/cc0000/ffffff,2.8,518.8,A protein-packed pancake mix for a nutritious breakfast.,SHSP
888,Chocolate Raspberry Tart,$48.63,$54.52,http://dummyimage.com/129x100.png/dddddd/000000,2.1,105.8,"Rich tart filled with chocolate and raspberry, a gourmet dessert.",STAG^B
889,Collapsible Water Bottle,$94.49,$23.26,http://dummyimage.com/154x100.png/ff4444/ffffff,1.2,446.4,Space-saving collapsible bottle for outdoor activities.,AMC
890,Set of Herb Garden Markers,$92.50,$34.06,http://dummyimage.com/120x100.png/cc0000/ffffff,2.9,81.5,Stylish markers for labeling your indoor garden plants.,BCX
891,Creamy Spinach Dip,$53.59,$53.45,http://dummyimage.com/158x100.png/ff4444/ffffff,3.4,341.0,"Deliciously creamy spinach dip, perfect for parties.",XIV
892,Bluetooth Car Adapter,$71.06,$77.26,http://dummyimage.com/136x100.png/cc0000/ffffff,2.1,30.4,Connect your phone to the car's audio system via Bluetooth.,NL
893,Fitbit Activity Tracker,$49.79,$14.94,http://dummyimage.com/198x100.png/5fa2dd/ffffff,1.4,432.0,Advanced wristband that tracks daily activities and sleep.,ARLZ
894,Digital Thermostat,$87.82,$87.30,http://dummyimage.com/210x100.png/5fa2dd/ffffff,2.9,885.0,Programmable digital thermostat for home heating.,UTF
895,Classic Caesar Dressing,$56.73,$71.16,http://dummyimage.com/139x100.png/5fa2dd/ffffff,2.1,399.4,Rich and creamy Caesar dressing for salads and wraps.,BDGE
896,Vegan Alfredo Sauce,$20.78,$2.42,http://dummyimage.com/138x100.png/ff4444/ffffff,2.6,848.0,"Creamy, dairy-free Alfredo sauce",TCF.WS
897,Kettle BBQ Grill,$65.78,$17.30,http://dummyimage.com/156x100.png/dddddd/000000,2.1,604.6,Charcoal kettle grill perfect for backyard barbecues.,MCHP
898,Measuring Cups Set,$19.31,$28.44,http://dummyimage.com/202x100.png/dddddd/000000,3.1,971.9,Stackable measuring cups made from stainless steel.,STBZ
899,Home Cleaning Robot,$15.21,$64.23,http://dummyimage.com/110x100.png/cc0000/ffffff,2.3,868.8,Automated cleaning robot for hassle-free home maintenance.,ABEOW
900,Pineapple Salsa,$43.40,$31.10,http://dummyimage.com/219x100.png/cc0000/ffffff,2.6,559.3,Fresh salsa made with pineapple and spices,WYIG
901,Gingerbread House Kit,$29.79,$77.15,http://dummyimage.com/167x100.png/5fa2dd/ffffff,3.3,77.4,Everything you need to build a festive gingerbread house.,WSBF
902,Olive Oil,$23.26,$47.99,http://dummyimage.com/177x100.png/ff4444/ffffff,3.6,852.3,"Extra virgin olive oil, ideal for cooking and salads.",KFS
903,Floral Summer Dress,$22.28,$63.99,http://dummyimage.com/109x100.png/cc0000/ffffff,1.4,103.3,Light and breezy dress perfect for summer outings with a vibrant floral pattern.,DTUL
904,Non-Stick Grill Mat,$81.70,$83.97,http://dummyimage.com/210x100.png/ff4444/ffffff,1.8,826.4,Reusable mat that prevents food from sticking to the grill.,AEMD
905,Colorful Post-It Notes Set,$30.67,$44.33,http://dummyimage.com/215x100.png/dddddd/000000,1.8,629.5,Variety pack of sticky notes in different colors and sizes.,MELR
906,Ricotta Cheese,$39.79,$97.55,http://dummyimage.com/185x100.png/cc0000/ffffff,4.2,241.3,"Creamy ricotta cheese, great for cooking or making desserts.",MLP
907,Thai Red Curry Paste,$65.21,$5.91,http://dummyimage.com/192x100.png/ff4444/ffffff,3.5,211.1,Spicy and flavorful curry paste for authentic Thai dishes.,NBL
908,Car Windshield Sun Shade,$57.91,$64.78,http://dummyimage.com/162x100.png/dddddd/000000,4.9,253.5,Protects car interior from sun damage and heat.,FITBI
909,Portable Jump Starter,$70.20,$50.70,http://dummyimage.com/171x100.png/ff4444/ffffff,4.9,886.1,Compact jump starter for emergency vehicle starts.,FDIV
910,Vegetable Curry,$51.34,$19.31,http://dummyimage.com/160x100.png/5fa2dd/ffffff,1.5,278.5,A hearty vegetable curry for a quick and satisfying meal.,MBLY
911,Dog Training Whistle,$39.26,$27.25,http://dummyimage.com/119x100.png/5fa2dd/ffffff,4.1,153.9,High-frequency whistle for training your dog effectively.,SBGI
912,Ginger Turmeric Latte Mix,$62.43,$57.00,http://dummyimage.com/190x100.png/ff4444/ffffff,1.4,726.4,A warming blend of ginger and turmeric for lattes.,NEE^R
913,Organic Quinoa,$76.90,$37.83,http://dummyimage.com/100x100.png/5fa2dd/ffffff,4.2,996.7,Nutritious organic quinoa for salads or sides,CAPL
914,Cheesy Broccoli Soup Mix,$99.77,$25.42,http://dummyimage.com/222x100.png/ff4444/ffffff,3.1,772.1,Just add water for a hearty cheese and broccoli soup in minutes.,AMRI
915,Yoga Blocks,$35.31,$86.04,http://dummyimage.com/114x100.png/dddddd/000000,1.8,546.5,Set of two yoga blocks for increased stability and support.,FVE
916,Chocolate Protein Powder,$38.34,$4.58,http://dummyimage.com/158x100.png/dddddd/000000,2.0,432.8,Rich chocolate protein powder for smoothies and baking.,HIFS
917,Vegan Protein Powder,$7.00,$3.53,http://dummyimage.com/243x100.png/cc0000/ffffff,2.7,44.6,Plant-based protein powder for post-workout recovery.,AR
918,Artisan Bread,$35.78,$55.93,http://dummyimage.com/250x100.png/dddddd/000000,1.3,847.7,"Freshly baked artisan bread, perfect for sandwiches or toasting.",HNP
919,Smartphone Camera Lens Kit,$88.37,$3.53,http://dummyimage.com/185x100.png/5fa2dd/ffffff,1.9,802.1,Upgrade your phone photography with this lens kit that includes wide-angle and macro lenses.,SPWR
920,Cotton Tote Bag Set,$85.71,$28.58,http://dummyimage.com/168x100.png/5fa2dd/ffffff,4.3,609.6,Reusable tote bags for shopping and eco-friendly living.,NBR
921,Foot Massager Machine,$70.64,$67.55,http://dummyimage.com/163x100.png/cc0000/ffffff,1.4,434.8,Electric foot massager for relaxation and relief.,PBIB
922,Canvas Wall Art,$16.37,$48.44,http://dummyimage.com/135x100.png/cc0000/ffffff,4.6,84.7,Stylish wall art to enhance home decor.,RUSHA
923,Pet Hair Removal Roller,$86.30,$68.59,http://dummyimage.com/119x100.png/ff4444/ffffff,4.7,525.8,Lint roller designed specifically for removing pet hair from furniture.,CLRBW
924,Dried Apricots,$66.64,$64.55,http://dummyimage.com/128x100.png/cc0000/ffffff,2.4,103.8,"Sweet, chewy dried apricots, great for snacking or baking.",MDWD
925,Fashionable Belt Bag,$75.05,$15.07,http://dummyimage.com/103x100.png/cc0000/ffffff,2.3,573.3,Trendy belt bag for hands-free carrying.,PM
926,Teriyaki Beef Strips,$78.61,$47.50,http://dummyimage.com/159x100.png/cc0000/ffffff,3.7,777.3,Marinated beef strips in teriyaki sauce for easy grilling.,GLOB
927,Athletic Compression Tights,$20.91,$53.58,http://dummyimage.com/181x100.png/cc0000/ffffff,1.1,338.4,High-performance compression tights designed for optimal support and comfort.,IX
928,Pet Tracking Collar,$91.49,$11.61,http://dummyimage.com/126x100.png/dddddd/000000,2.2,151.6,GPS pet collar that helps locate your pet via smartphone app.,AGZD
929,Non-Stick Crepe Pan,$63.82,$98.36,http://dummyimage.com/188x100.png/cc0000/ffffff,1.6,375.5,Perfectly designed pan for making crepes and pancakes.,PINC
930,Wild Rice & Quinoa Mix,$46.09,$46.63,http://dummyimage.com/124x100.png/dddddd/000000,2.4,360.4,"Nutritious blend of wild rice and quinoa, perfect as a side dish.",FNWB
931,French Onion Dip,$29.98,$88.02,http://dummyimage.com/139x100.png/5fa2dd/ffffff,3.2,188.8,"Creamy dip made with real onions and spices, great for chips and veggies.",AJG
932,Sliced Ham,$86.50,$23.51,http://dummyimage.com/232x100.png/cc0000/ffffff,4.9,377.4,"Delicious and fully cooked sliced ham, ready to eat.",AAC
933,Black Bean Salsa,$9.40,$29.82,http://dummyimage.com/133x100.png/5fa2dd/ffffff,2.2,324.8,Spicy salsa made with black beans and tomatoes.,WAFD
934,Flavored Instant Oatmeal,$4.53,$42.27,http://dummyimage.com/140x100.png/5fa2dd/ffffff,1.9,492.8,Quick oatmeal with various flavors,CPRX
935,Fitness Jump Rope,$45.06,$26.34,http://dummyimage.com/182x100.png/dddddd/000000,2.1,434.2,Durable jump rope for cardio workouts.,CTRV
936,Memory Foam Mattress Topper,$26.29,$75.73,http://dummyimage.com/209x100.png/5fa2dd/ffffff,3.8,655.7,3-inch memory foam mattress topper for added comfort.,CTW
937,Home Office Chair,$17.24,$70.95,http://dummyimage.com/176x100.png/5fa2dd/ffffff,4.3,549.1,Ergonomic office chair with lumbar support and adjustable height.,NVGS
938,Blue Denim Jeans,$18.11,$29.40,http://dummyimage.com/120x100.png/5fa2dd/ffffff,3.7,335.0,Classic fit blue jeans with a slight stretch for comfort and durability.,MDWD
939,Red Lentil Pasta,$89.76,$83.01,http://dummyimage.com/160x100.png/5fa2dd/ffffff,2.1,364.0,"Gluten-free pasta made from red lentils, packed with protein.",YRD
940,Puzzle 3D Model Kit,$82.02,$99.64,http://dummyimage.com/118x100.png/dddddd/000000,1.5,37.8,3D model puzzle kit for creative builders.,CTU
941,Fitness Tracker Band,$58.86,$36.73,http://dummyimage.com/152x100.png/ff4444/ffffff,4.5,899.4,Affordable fitness tracker with heart rate monitor.,APO^A
942,Crispy Rice Treats,$2.86,$63.82,http://dummyimage.com/195x100.png/cc0000/ffffff,2.7,905.5,Classic marshmallow treats made with crispy rice.,ARE^D
943,Blackberry Jam,$36.96,$30.15,http://dummyimage.com/147x100.png/ff4444/ffffff,4.7,625.9,Delicious homemade style blackberry jam.,BAP
944,Creative Puzzle Game,$55.38,$3.70,http://dummyimage.com/189x100.png/dddddd/000000,3.6,342.4,Challenging and fun puzzle game for all ages.,EXPE
945,Whole Wheat Pita Bread,$21.31,$24.78,http://dummyimage.com/150x100.png/ff4444/ffffff,2.7,587.3,"Soft and fluffy whole wheat pita bread, great for wraps.",LEO
946,Chocolate Hazelnut Spread,$26.39,$58.21,http://dummyimage.com/206x100.png/5fa2dd/ffffff,1.6,785.0,"A creamy spread made with chocolate and hazelnuts, perfect for toast.",BAC^A
947,Decorative Throw Pillows,$77.73,$12.43,http://dummyimage.com/150x100.png/5fa2dd/ffffff,2.3,244.5,Set of stylish throw pillows for home decor.,LDL
948,Body Pillow Case,$13.77,$47.89,http://dummyimage.com/167x100.png/dddddd/000000,3.4,101.0,Soft and breathable pillowcase for body pillows.,PRGO
949,Tomato Basil Soup,$45.74,$43.32,http://dummyimage.com/149x100.png/5fa2dd/ffffff,2.6,738.3,"A classic soup combining tomatoes and basil, great with grilled cheese sandwiches.",PN
950,Sliced Turkey Breast,$0.79,$68.38,http://dummyimage.com/108x100.png/cc0000/ffffff,3.4,383.3,"Oven-roasted sliced turkey, perfect for sandwiches.",FTGC
951,Cushion Covers,$55.74,$5.63,http://dummyimage.com/241x100.png/ff4444/ffffff,1.5,119.3,Set of decorative cushion covers for home decor.,CACC
952,Maple Chipotle Glaze,$93.71,$10.86,http://dummyimage.com/130x100.png/dddddd/000000,3.9,227.2,A sweet and spicy glaze that's perfect for grilling or marinades.,CECE
953,Electric Meat Grinder,$24.90,$90.18,http://dummyimage.com/185x100.png/cc0000/ffffff,4.4,319.3,Powerful grinder for making sausage and burgers at home.,AMH^C
954,Wireless Earbuds,$12.61,$55.46,http://dummyimage.com/215x100.png/cc0000/ffffff,3.2,320.1,True wireless earbuds with touch control.,WST
955,Wi-Fi Enabled Smart Light Switch,$48.54,$7.98,http://dummyimage.com/139x100.png/dddddd/000000,4.0,313.6,Control your lights remotely with a smartphone app.,HLIT
956,Portable Pet Pooper Scooper,$14.47,$49.28,http://dummyimage.com/228x100.png/5fa2dd/ffffff,1.7,728.8,Compact scooper for easy waste clean-up during walks.,CLAC
957,Thyme,$3.96,$40.50,http://dummyimage.com/192x100.png/ff4444/ffffff,4.0,177.9,"Fresh thyme, perfect for seasoning dishes.",DTEA
958,Elderberry Syrup Kit,$27.87,$54.72,http://dummyimage.com/198x100.png/5fa2dd/ffffff,1.0,53.3,DIY kit to make your own elderberry syrup.,PSCC
959,Pet Safety Belt for Car,$16.98,$69.71,http://dummyimage.com/224x100.png/cc0000/ffffff,3.4,575.8,Seat belt attachment to keep dogs safe during car rides.,SSD
960,Athletic Sports Bra,$39.79,$5.42,http://dummyimage.com/220x100.png/5fa2dd/ffffff,2.8,573.6,"Supportive sports bra designed for high-impact workouts, made with moisture-wicking fabric.",EMF
961,Sesame Seeds,$63.66,$90.64,http://dummyimage.com/237x100.png/cc0000/ffffff,1.9,351.7,Crunchy seeds perfect for toppings and baking.,BFIT
962,Wireless Security System,$95.88,$41.02,http://dummyimage.com/151x100.png/cc0000/ffffff,4.7,921.6,Comprehensive camera and alert system for home security.,NUTR
963,Spinach and Feta Wraps,$10.13,$27.01,http://dummyimage.com/121x100.png/ff4444/ffffff,3.9,960.1,Whole wheat wraps filled with spinach and feta cheese.,GG
964,Vintage Graphic Tee,$80.88,$32.41,http://dummyimage.com/243x100.png/5fa2dd/ffffff,2.1,959.7,Retro-style graphic tee with a soft wash for a vintage feel.,AFMD
965,Compost Bin,$60.65,$58.45,http://dummyimage.com/176x100.png/5fa2dd/ffffff,4.2,34.4,Countertop compost bin for kitchen waste.,SFST
966,Waffle Maker,$58.23,$83.44,http://dummyimage.com/217x100.png/ff4444/ffffff,1.6,630.3,Make delicious waffles with this user-friendly device.,RUTH
967,Pet Waterer with Filtration,$1.28,$42.40,http://dummyimage.com/140x100.png/cc0000/ffffff,3.6,922.0,Automatic waterer that filters and provides fresh drinking water for pets.,LMT
968,Decorative LED Neon Sign,$27.88,$51.22,http://dummyimage.com/106x100.png/cc0000/ffffff,2.8,333.4,"Bright, vibrant sign to add flair to any space.",GNMX
969,Feta Cheese,$69.10,$92.12,http://dummyimage.com/135x100.png/dddddd/000000,1.0,510.9,"Tangy feta cheese, perfect for salads and sandwiches.",NBEV
970,Animal Paw Print Soap Dispenser,$90.22,$53.99,http://dummyimage.com/151x100.png/dddddd/000000,1.9,93.4,Cute dispenser for bathrooms or kitchens featuring paw prints.,FLL
971,Italian Sausage and Peppers,$10.08,$44.20,http://dummyimage.com/113x100.png/ff4444/ffffff,3.5,485.6,A flavorful blend of Italian sausage with sautéed peppers and onions.,XCO
972,Smoky BBQ Jackfruit,$12.24,$79.55,http://dummyimage.com/101x100.png/cc0000/ffffff,4.8,906.5,Pulled jackfruit in a smoky BBQ sauce for a tasty vegan dish.,VRX
973,Green Tea Matcha Powder,$27.85,$84.77,http://dummyimage.com/246x100.png/cc0000/ffffff,3.0,985.2,High-quality matcha powder for smoothies and baking.,SUN
974,Stuffed Peppers with Quinoa,$45.26,$95.68,http://dummyimage.com/188x100.png/cc0000/ffffff,2.1,96.3,Bell peppers filled with quinoa and vegetables.,STKS
975,Spicy Vegetable Sushi Rolls,$90.19,$36.00,http://dummyimage.com/210x100.png/5fa2dd/ffffff,3.9,712.3,Vegan sushi filled with spicy vegetables and avocado.,PRU
976,Sweet Cherry Tomatoes,$83.62,$54.23,http://dummyimage.com/147x100.png/dddddd/000000,1.6,236.9,Fresh and juicy cherry tomatoes for salads and snacking.,IFF
977,Ankle Boots,$34.44,$2.91,http://dummyimage.com/194x100.png/5fa2dd/ffffff,1.4,677.6,"Stylish leather ankle boots with a block heel, perfect for fall styling.",JSMD
978,Spinach and Cheese Stuffed Shells,$61.35,$2.16,http://dummyimage.com/101x100.png/cc0000/ffffff,2.8,810.5,Delicious pasta shells filled with spinach and cheese,NEV
979,Cherry Almond Protein Bar,$14.93,$64.05,http://dummyimage.com/114x100.png/cc0000/ffffff,1.2,964.0,"Nutritious protein bar with cherry and almond flavor, great for on-the-go.",AIV^A
980,Dark Chocolate Tart,$0.00,$52.89,http://dummyimage.com/232x100.png/5fa2dd/ffffff,2.6,875.5,Decadent tart made with rich dark chocolate.,DD
981,Pet Carrier Backpack,$6.16,$53.54,http://dummyimage.com/108x100.png/cc0000/ffffff,1.3,202.3,Comfortable and breathable backpack for carrying small pets.,DDR^K
982,Portable Speaker Stand,$97.89,$59.67,http://dummyimage.com/148x100.png/dddddd/000000,1.7,829.6,Adjustable stand for portable speakers and devices.,DFT
983,Ceramic Knife Set,$80.93,$33.07,http://dummyimage.com/123x100.png/5fa2dd/ffffff,2.9,548.3,Set of ceramic knives for precision slicing.,TDJ
984,Black Olives,$38.45,$99.24,http://dummyimage.com/117x100.png/cc0000/ffffff,3.5,427.7,"Sliced black olives, perfect for salads and pizzas.",BDX
985,Sour Cream,$80.98,$90.50,http://dummyimage.com/212x100.png/dddddd/000000,1.7,348.7,"Tangy sour cream, perfect for dips and toppings.",WST
986,Maple Oatmeal,$63.23,$50.78,http://dummyimage.com/226x100.png/5fa2dd/ffffff,1.1,286.4,Delicious maple-flavored oatmeal for a quick breakfast.,HLT
987,Travel Beach Blanket,$66.16,$87.92,http://dummyimage.com/143x100.png/cc0000/ffffff,4.6,727.7,Sand-resistant and compact for outdoor and beach use.,FONR
988,Stainless Steel Travel Mug,$35.72,$27.23,http://dummyimage.com/154x100.png/5fa2dd/ffffff,4.6,331.1,Insulated mug to keep drinks hot on the go.,CLFD
989,Sooji (Semolina),$3.37,$7.81,http://dummyimage.com/161x100.png/cc0000/ffffff,1.4,510.2,"Fine semolina flour, perfect for pasta and desserts.",CHL
990,Avocado Lime Dressing,$56.30,$43.49,http://dummyimage.com/213x100.png/cc0000/ffffff,2.9,833.7,"Refreshing dressing made with avocado and lime, perfect for salads.",WTBA
991,Bluetooth Headphones,$63.89,$20.31,http://dummyimage.com/177x100.png/ff4444/ffffff,3.5,304.0,Noise-cancelling Bluetooth headphones for immersive sound.,CALI
992,Desk Lamp with USB Port,$88.63,$36.90,http://dummyimage.com/175x100.png/dddddd/000000,3.5,644.3,Modern desk lamp that features a built-in USB charging port.,GCO
